ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
60,RL,65.0,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,1,1,728.0,GasA,Ex,Y,SBrkr,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,3,2.0,390.0,3,3,Y,0,24,0,0,0,0,0,2,2006,New,170440
60,RL,75.0,7950,Pave,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,3,3,1,4,1,690.0,GasA,TA,Y,SBrkr,1426,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,3,2.0,440.0,3,3,Y,252,0,0,0,0,0,0,7,2009,WD ,159500
20,RL,128.0,39290,Pave,IR1,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,10,5,2008,2009,Hip,CompShg,CemntBd,CmentBd,Stone,1224.0,Ex,TA,PConc,5,3,4,6,1,5095.0,GasA,Ex,Y,SBrkr,5095,1.0,1.0,2,1,2,1,Ex,15,Typ,2,Gd,Attchd,3,3.0,1154.0,3,3,Y,546,484,0,0,0,0,17000,10,2007,New,183850
20,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,TA,TA,PConc,3,3,1,1,1,1304.0,GasA,Gd,Y,SBrkr,1682,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1,2.0,530.0,3,3,Y,98,0,0,0,0,0,0,5,2008,WD ,174000
20,RL,85.0,10628,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,3,4,4,6,1,1277.0,GasA,TA,Y,SBrkr,1277,1.0,0.0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1,2.0,526.0,3,3,Y,0,0,0,0,176,0,0,4,2007,WD ,167000
160,RL,24.0,2280,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,4,3,1,5,1,855.0,GasA,TA,Y,SBrkr,1456,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1,2.0,440.0,3,3,Y,87,0,0,0,0,0,0,7,2009,WD ,148500
90,RL,64.0,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,0,0,0,0,0,0.0,GasA,TA,Y,SBrkr,2228,0.0,0.0,2,0,6,2,TA,8,Typ,0,None,Detchd,1,2.0,720.0,3,3,Y,73,0,0,0,0,0,0,6,2009,WD ,147983
160,RL,75.0,10762,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,4,3,1,1,1,626.0,GasA,TA,Y,SBrkr,1217,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,2,1.0,288.0,3,3,Y,0,28,0,0,0,0,0,4,2009,WD ,120000
20,RL,60.0,7024,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,5,4,1,5,1,1090.0,GasA,Gd,Y,SBrkr,1090,1.0,0.0,1,1,2,1,TA,5,Typ,0,None,Attchd,3,2.0,450.0,3,3,Y,0,49,0,0,0,0,0,6,2007,WD ,157000
50,RL,50.0,7585,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,2,2,2,1,1,810.0,GasA,Fa,Y,FuseA,1456,1.0,1.0,1,0,4,1,TA,7,Typ,1,TA,Detchd,1,1.0,280.0,3,3,P,0,0,0,0,0,0,0,8,2006,WD ,91500
30,RL,67.0,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,2,3,1,1,1,796.0,GasA,Gd,Y,FuseA,796,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,None,0,0.0,0.0,0,0,P,328,0,164,0,0,0,0,5,2008,WD ,85000
20,RL,70.0,9170,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,1,5,6,1214.0,GasA,Ex,Y,SBrkr,1214,1.0,0.0,1,0,2,1,TA,6,Typ,0,None,Detchd,1,2.0,461.0,2,2,Y,0,0,184,0,0,0,400,4,2007,WD ,140000
20,RL,66.0,7742,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,3,3,1,4,1,955.0,GasA,Ex,Y,SBrkr,955,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1,1.0,386.0,3,3,Y,0,0,0,0,0,0,0,1,2007,WD ,127000
60,FV,64.0,8791,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,3,1,864.0,GasA,Ex,Y,SBrkr,1728,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2,2.0,673.0,3,3,Y,216,56,0,0,0,0,0,5,2008,WD ,207500
75,RL,60.0,19800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,3,3,1,3,1,1836.0,GasA,Gd,Y,SBrkr,3672,0.0,0.0,3,1,5,1,Gd,7,Typ,2,Gd,Detchd,1,2.0,836.0,3,3,Y,684,80,32,0,0,0,0,12,2006,WD ,415000
20,RL,90.0,13339,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,TA,TA,CBlock,3,3,1,2,4,1561.0,GasA,TA,Y,SBrkr,1561,1.0,0.0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,3,2.0,463.0,3,3,Y,0,148,0,0,120,0,0,5,2009,WD ,193000
60,RL,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,4,3,1,1,1,702.0,GasA,Gd,Y,SBrkr,1481,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,3,2.0,343.0,3,3,Y,0,36,0,0,0,0,0,3,2009,WD ,174000
60,RL,78.0,11419,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,3,3,2,5,1,699.0,GasA,Ex,Y,FuseA,1527,1.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1,2.0,410.0,3,3,Y,0,0,134,0,0,0,0,12,2009,WD ,152500
60,RL,72.0,7226,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,1,1,798.0,GasA,Ex,Y,SBrkr,1640,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2,2.0,595.0,3,3,Y,0,45,0,0,0,0,0,6,2008,WD ,183000
50,RL,60.0,11100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,3,3,2,2,1,1080.0,GasA,TA,N,SBrkr,1480,1.0,0.0,1,0,4,1,TA,7,Typ,1,Gd,Attchd,1,1.0,253.0,3,3,Y,0,0,68,0,0,0,0,7,2007,WD ,136500
60,RL,80.0,12435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,4,3,1,6,1,963.0,GasA,Ex,Y,SBrkr,1792,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2,2.0,564.0,3,3,Y,0,96,0,245,0,0,0,5,2008,WD ,231500
20,RL,57.0,6420,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,5,4,2,2,5,980.0,GasA,Fa,Y,FuseA,1148,0.0,1.0,1,0,2,1,TA,6,Typ,0,None,Detchd,1,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,9,2006,WD ,123500
50,RL,59.0,16466,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,3,3,1,1,1,816.0,GasA,TA,Y,SBrkr,1393,0.0,0.0,1,1,3,1,TA,8,Typ,0,None,Attchd,1,1.0,300.0,3,3,Y,121,0,0,0,265,0,0,4,2008,WD ,135500
80,RL,65.0,6285,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Fa,CBlock,3,3,3,6,1,960.0,GasA,TA,Y,SBrkr,1044,1.0,0.0,1,0,3,1,TA,7,Typ,1,Fa,Detchd,1,2.0,528.0,3,2,Y,228,0,0,0,0,0,0,4,2007,WD ,133500
20,RL,71.0,9204,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,3,3,1,4,3,1144.0,GasA,TA,Y,SBrkr,1144,1.0,0.0,1,1,3,1,TA,6,Typ,0,None,Detchd,1,1.0,336.0,3,3,Y,0,88,0,0,0,0,0,8,2008,COD,124000
60,RL,78.0,12011,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,4,3,3,6,1,1086.0,GasA,Ex,Y,SBrkr,1924,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2,2.0,592.0,3,3,Y,208,75,0,0,374,0,0,6,2006,WD ,280000
60,RL,108.0,14774,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,4,3,1,1,1,1393.0,GasA,Ex,Y,SBrkr,2599,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,3,3.0,779.0,3,3,Y,668,30,0,0,0,0,0,5,2010,WD ,333168
60,RL,68.0,11792,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,Gd,TA,PConc,4,3,4,6,1,1008.0,GasA,Ex,Y,SBrkr,2283,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,3,3.0,632.0,3,3,Y,120,46,0,0,0,0,0,8,2009,WD ,270000
50,RL,60.0,8064,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,3,3,3,3,1,795.0,GasA,Gd,N,SBrkr,1133,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1,2.0,900.0,3,3,Y,0,0,0,0,231,0,0,12,2009,COD,128500
120,RL,50.0,7175,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,4,3,1,6,1,1398.0,GasA,Gd,Y,SBrkr,1398,1.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2,2.0,542.0,3,3,Y,0,46,0,0,0,0,0,7,2006,WD ,172000
85,RL,72.0,10820,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,PConc,4,3,3,6,3,782.0,GasA,Ex,Y,SBrkr,810,1.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,6,2006,WD ,130000
120,RL,34.0,5381,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,4,3,3,5,1,1306.0,GasA,Ex,Y,SBrkr,1306,1.0,0.0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,2,2.0,624.0,3,3,Y,170,63,0,0,0,0,0,8,2009,WD ,196000
45,RM,50.0,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,3,3,4,1,720.0,GasA,Po,N,FuseF,803,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1,2.0,360.0,3,3,Y,0,0,244,0,0,0,0,12,2007,WD ,87000
50,RM,55.0,8674,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,2,3,1,3,1,910.0,GasA,TA,Y,SBrkr,1435,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1,1.0,308.0,3,3,Y,0,33,0,0,0,0,0,3,2007,WD ,128250
20,RL,85.0,13175,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119.0,TA,TA,CBlock,4,3,1,5,3,1542.0,GasA,TA,Y,SBrkr,2073,1.0,0.0,2,0,3,1,TA,7,Min1,2,TA,Attchd,1,2.0,500.0,3,3,Y,349,0,0,0,0,0,0,2,2010,WD ,210000
50,RL,68.0,11275,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,3,3,2,3,2,854.0,GasA,TA,Y,SBrkr,1991,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1,2.0,432.0,3,2,Y,0,0,19,0,0,0,0,3,2007,WD ,220000
20,RL,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,4,3,1,4,1,1067.0,GasA,TA,Y,SBrkr,1067,0.0,0.0,2,0,2,1,Gd,4,Min2,0,None,Attchd,1,2.0,436.0,3,3,Y,290,0,0,0,0,0,0,2,2010,WD ,128000
50,RM,120.0,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,3,2,1,4,1,680.0,GasA,Ex,Y,SBrkr,1174,0.0,0.0,1,0,2,1,Gd,6,Typ,1,Gd,Detchd,1,2.0,576.0,3,3,Y,116,26,40,0,0,0,0,6,2007,WD ,135000
20,RL,74.0,9990,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,4,3,1,5,1,1680.0,GasA,Gd,Y,SBrkr,1689,1.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1,2.0,432.0,3,3,Y,428,120,0,0,0,0,0,7,2008,WD ,228500
50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,3,4,1,4,2,608.0,GasA,TA,Y,SBrkr,1132,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1,1.0,240.0,3,3,Y,0,0,128,0,0,0,0,4,2010,WD ,134000
20,RL,85.0,10533,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,TA,Gd,CBlock,3,3,1,3,1,1008.0,GasA,TA,Y,SBrkr,1024,1.0,0.0,1,0,2,1,Gd,5,Typ,2,TA,Attchd,1,1.0,313.0,3,3,Y,0,0,0,0,280,0,0,8,2006,WD ,157500
60,RL,68.0,11692,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,Gd,TA,PConc,4,3,1,6,1,1173.0,GasA,Ex,Y,SBrkr,2232,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2,2.0,623.0,3,3,Y,173,165,0,0,0,0,0,10,2009,WD ,263550
20,RL,68.0,12546,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,Gd,Gd,CBlock,4,3,1,4,1,1440.0,GasA,Ex,Y,SBrkr,1440,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,3,2.0,467.0,3,3,Y,0,0,99,0,0,0,0,4,2007,WD ,182900
20,RL,68.0,21695,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,4,3,1,6,1,880.0,GasA,Ex,Y,SBrkr,1680,1.0,0.0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,3,2.0,540.0,3,3,Y,292,44,0,182,0,0,0,12,2009,WD ,222000
20,RL,77.0,9278,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,4,3,1,1,1,1092.0,GasA,Ex,Y,SBrkr,1092,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,None,0,0.0,0.0,0,0,Y,0,52,0,0,0,0,0,2,2008,WD ,146000
30,RM,90.0,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,3,3,1,3,1,1559.0,GasA,Gd,Y,SBrkr,1559,1.0,0.0,1,0,2,1,TA,5,Min2,0,None,Detchd,1,2.0,812.0,3,3,Y,0,116,230,0,0,0,0,6,2007,COD,153500
20,RL,129.0,16737,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,5,3,3,6,1,1980.0,GasA,Ex,Y,SBrkr,1980,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,3,3.0,770.0,3,3,Y,194,45,0,0,0,0,0,9,2006,WD ,315000
60,RL,80.0,9200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,Gd,TA,PConc,4,3,1,6,1,1470.0,GasA,Gd,Y,SBrkr,2630,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,3,3.0,696.0,3,3,Y,0,66,0,0,0,0,0,6,2008,WD ,315000
60,RL,73.0,9801,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,Gd,TA,PConc,4,3,3,1,1,1341.0,GasA,Ex,Y,SBrkr,1861,0.0,0.0,3,0,3,1,Gd,7,Typ,1,Gd,BuiltIn,2,3.0,851.0,3,3,Y,144,60,0,0,0,0,0,7,2008,WD ,257000
85,RL,150.0,14137,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,TA,TA,CBlock,4,3,3,5,2,1200.0,GasA,Gd,Y,SBrkr,1200,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,2Types,3,3.0,850.0,3,3,Y,0,119,0,0,171,0,0,11,2008,ConLD,173000
60,RL,68.0,14762,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,0,0,0,0,0,0.0,GasA,Gd,Y,SBrkr,2320,0.0,0.0,2,0,2,1,TA,7,Typ,1,TA,Attchd,1,2.0,672.0,3,3,P,120,144,0,0,0,0,0,5,2006,WD ,169000
20,RL,117.0,15262,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,Gd,TA,PConc,5,3,4,6,1,2200.0,GasA,Ex,Y,SBrkr,2200,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,3,3.0,685.0,3,3,Y,208,55,0,0,0,0,0,7,2009,WD ,382500
20,RL,75.0,9742,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,4,3,1,1,1,1777.0,GasA,Ex,Y,SBrkr,1795,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2,2.0,534.0,3,3,Y,171,159,0,0,0,0,0,9,2008,WD ,230000
20,RL,74.0,8532,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,3,3,1,3,1,1297.0,GasA,Gd,Y,SBrkr,1297,0.0,1.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,3,2.0,498.0,3,3,Y,0,0,0,0,0,0,0,10,2009,WD ,153000
20,RL,79.0,10634,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,3,3,1,4,2,608.0,GasA,TA,Y,SBrkr,1319,1.0,0.0,1,0,3,1,TA,5,Min2,0,None,Attchd,1,1.0,270.0,3,3,Y,66,0,0,0,0,0,0,11,2009,WD ,123000
20,RL,65.0,14753,Pave,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,4,3,2,6,1,1463.0,GasA,Ex,Y,SBrkr,1463,1.0,0.0,2,0,3,1,TA,5,Typ,0,None,Attchd,3,2.0,539.0,3,3,Y,0,81,0,0,0,0,0,12,2009,WD ,207000
75,RM,87.0,18386,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,BrkTil,3,3,1,1,1,1470.0,GasA,Ex,Y,SBrkr,3493,0.0,0.0,3,0,3,1,Gd,10,Typ,1,Ex,Attchd,1,3.0,870.0,3,3,Y,302,0,0,0,0,0,0,5,2008,WD ,295000
20,RL,60.0,12450,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,Gd,TA,PConc,4,3,1,6,1,1094.0,GasA,Ex,Y,SBrkr,1094,1.0,0.0,1,0,3,1,Gd,6,Typ,0,None,Detchd,1,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,5,2007,WD ,149000
60,RL,68.0,7851,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,3,1,6,1,860.0,GasA,Ex,Y,SBrkr,1960,1.0,0.0,2,1,4,1,Gd,8,Typ,2,TA,BuiltIn,3,2.0,440.0,3,3,Y,288,48,0,0,0,0,0,5,2010,WD ,216500
20,RL,50.0,5175,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,3,3,1,4,5,808.0,GasA,Ex,Y,SBrkr,808,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1,1.0,308.0,3,3,N,143,0,0,0,0,0,0,7,2007,COD,112000
